"userId","trialNumber","stimulus","knocked","scoreChange"
220493,23,1,0,0
220493,24,3,1,-50
220493,25,1,1,50
220493,26,3,1,-50
220493,27,2,0,0
220493,28,4,0,50
220493,29,2,1,0
220493,30,4,0,50
220493,31,4,1,0
220493,32,3,1,-50
220493,33,3,0,0
220493,34,2,0,-50
220493,49,3,1,-50
220493,50,3,0,0
220493,51,1,0,0
220493,85,2,0,-50
220493,86,2,0,0
220493,87,1,0,-50
220493,88,1,0,0
220493,89,4,0,50
220493,90,2,1,50
220493,91,2,0,0
220493,92,3,0,50
220493,93,1,1,50
220493,94,2,0,-50
220493,95,2,0,0
220493,96,3,0,0
220493,97,3,0,0
220493,98,1,0,0
220493,99,4,0,50
220493,100,2,1,0
220493,72,1,0,0
220493,73,2,0,0
220493,74,3,0,0
220493,75,3,0,0
220493,76,1,0,-50
220493,77,1,0,0
220493,78,3,0,0
220493,79,4,1,-50
220493,80,2,0,0
220493,81,4,0,50
