Trial,Block,Conflict,Trial_Type,Cue_Valence,Optimal_Action,Agent_Choice,Agent_Reward,Correct
2348,B4_LC,PI,NW,1,0,1.0,0.0,0
2349,B4_LC,PI,NW,1,0,0.0,1.0,1
2350,B4_LC,PC,GW,1,1,1.0,1.0,1
2351,B4_LC,PC,GW,1,1,1.0,1.0,1
2352,B4_LC,PC,NAL,-1,0,1.0,-1.0,0
2353,B4_LC,PC,GW,1,1,1.0,1.0,1
2354,B4_LC,PC,GW,1,1,1.0,1.0,1
2355,B4_LC,PI,NW,1,0,1.0,0.0,0
2356,B4_LC,PC,GW,1,1,1.0,1.0,1
2357,B4_LC,PI,NW,1,0,0.0,1.0,1
2358,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2359,B4_LC,PI,NW,1,0,1.0,0.0,0
2360,B4_LC,PI,NW,1,0,1.0,0.0,0
2361,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2362,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2363,B4_LC,PC,GW,1,1,1.0,1.0,1
2364,B4_LC,PC,GW,1,1,1.0,1.0,1
2365,B4_LC,PC,GW,1,1,1.0,1.0,1
2366,B4_LC,PC,GW,1,1,1.0,1.0,1
2367,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2368,B4_LC,PI,NW,1,0,0.0,1.0,1
2369,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2370,B4_LC,PC,NAL,-1,0,1.0,-1.0,0
2371,B4_LC,PC,GW,1,1,1.0,1.0,1
2372,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2373,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2374,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2375,B4_LC,PC,GW,1,1,1.0,1.0,1
2376,B4_LC,PI,NW,1,0,0.0,1.0,1
2377,B4_LC,PC,GW,1,1,1.0,1.0,1
2378,B4_LC,PI,NW,1,0,1.0,0.0,0
2379,B4_LC,PC,GW,1,1,1.0,1.0,1
2380,B4_LC,PI,NW,1,0,1.0,0.0,0
2381,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2382,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2383,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2384,B4_LC,PC,GW,1,1,1.0,1.0,1
2385,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2386,B4_LC,PC,GW,1,1,1.0,1.0,1
2387,B4_LC,PI,NW,1,0,0.0,1.0,1
2388,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2389,B4_LC,PC,GW,1,1,1.0,1.0,1
2390,B4_LC,PC,GW,1,1,1.0,1.0,1
2391,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2392,B4_LC,PI,NW,1,0,1.0,0.0,0
2393,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2394,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2395,B4_LC,PI,NW,1,0,1.0,0.0,0
2396,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2397,B4_LC,PC,GW,1,1,1.0,1.0,1
2398,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2399,B4_LC,PC,GW,1,1,1.0,1.0,1
2400,B4_LC,PC,NAL,-1,0,1.0,-1.0,0
2401,B4_LC,PC,GW,1,1,1.0,1.0,1
2402,B4_LC,PI,NW,1,0,0.0,1.0,1
2403,B4_LC,PC,GW,1,1,1.0,1.0,1
2404,B4_LC,PC,GW,1,1,1.0,1.0,1
2405,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2406,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2407,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2408,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2409,B4_LC,PC,GW,1,1,1.0,1.0,1
2410,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2411,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2412,B4_LC,PI,NW,1,0,0.0,1.0,1
2413,B4_LC,PC,NAL,-1,0,1.0,-1.0,0
2414,B4_LC,PC,GW,1,1,1.0,1.0,1
2415,B4_LC,PI,NW,1,0,1.0,0.0,0
2416,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2417,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2418,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2419,B4_LC,PC,GW,1,1,1.0,1.0,1
2420,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2421,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2422,B4_LC,PC,GW,1,1,1.0,1.0,1
2423,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2424,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2425,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2426,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2427,B4_LC,PI,NW,1,0,0.0,1.0,1
2428,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2429,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2430,B4_LC,PC,GW,1,1,1.0,1.0,1
2431,B4_LC,PC,GW,1,1,1.0,1.0,1
2432,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2433,B4_LC,PC,GW,1,1,1.0,1.0,1
2434,B4_LC,PC,GW,1,1,1.0,1.0,1
2435,B4_LC,PC,GW,1,1,1.0,1.0,1
2436,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2437,B4_LC,PI,NW,1,0,0.0,1.0,1
2438,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2439,B4_LC,PI,NW,1,0,1.0,0.0,0
2440,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2441,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2442,B4_LC,PC,GW,1,1,1.0,1.0,1
2443,B4_LC,PC,GW,1,1,1.0,1.0,1
2444,B4_LC,PC,GW,1,1,1.0,1.0,1
2445,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2446,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2447,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2448,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2449,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2450,B4_LC,PC,GW,1,1,1.0,1.0,1
2451,B4_LC,PC,GW,1,1,1.0,1.0,1
2452,B4_LC,PC,GW,1,1,1.0,1.0,1
2453,B4_LC,PC,GW,1,1,1.0,1.0,1
2454,B4_LC,PC,GW,1,1,1.0,1.0,1
2455,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2456,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2457,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2458,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2459,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2460,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2461,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2462,B4_LC,PI,NW,1,0,1.0,0.0,0
2463,B4_LC,PC,GW,1,1,1.0,1.0,1
2464,B4_LC,PC,GW,1,1,1.0,1.0,1
2465,B4_LC,PC,GW,1,1,1.0,1.0,1
2466,B4_LC,PC,GW,1,1,1.0,1.0,1
2467,B4_LC,PC,GW,1,1,1.0,1.0,1
2468,B4_LC,PC,GW,1,1,1.0,1.0,1
2469,B4_LC,PC,GW,1,1,1.0,1.0,1
2470,B4_LC,PC,GW,1,1,1.0,1.0,1
2471,B4_LC,PC,NAL,-1,0,1.0,-1.0,0
2472,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2473,B4_LC,PI,NW,1,0,0.0,1.0,1
2474,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2475,B4_LC,PC,GW,1,1,1.0,1.0,1
2476,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2477,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2478,B4_LC,PC,GW,1,1,1.0,1.0,1
2479,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2480,B4_LC,PC,GW,1,1,1.0,1.0,1
2481,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2482,B4_LC,PC,NAL,-1,0,1.0,-1.0,0
2483,B4_LC,PI,NW,1,0,0.0,1.0,1
2484,B4_LC,PI,NW,1,0,0.0,1.0,1
2485,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2486,B4_LC,PC,GW,1,1,1.0,1.0,1
2487,B4_LC,PC,GW,1,1,1.0,1.0,1
2488,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2489,B4_LC,PI,NW,1,0,1.0,0.0,0
2490,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2491,B4_LC,PC,GW,1,1,1.0,1.0,1
2492,B4_LC,PC,GW,1,1,1.0,1.0,1
2493,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2494,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2495,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2496,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2497,B4_LC,PC,GW,1,1,1.0,1.0,1
2498,B4_LC,PI,NW,1,0,0.0,1.0,1
2499,B4_LC,PC,GW,1,1,1.0,1.0,1
2500,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2501,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2502,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2503,B4_LC,PC,GW,1,1,0.0,0.0,0
2504,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2505,B4_LC,PC,GW,1,1,1.0,1.0,1
2506,B4_LC,PC,GW,1,1,1.0,1.0,1
2507,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2508,B4_LC,PC,GW,1,1,1.0,1.0,1
2509,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2510,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2511,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2512,B4_LC,PC,GW,1,1,1.0,1.0,1
2513,B4_LC,PI,NW,1,0,0.0,1.0,1
2514,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2515,B4_LC,PC,GW,1,1,1.0,1.0,1
2516,B4_LC,PC,NAL,-1,0,1.0,-1.0,0
2517,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2518,B4_LC,PC,GW,1,1,1.0,1.0,1
2519,B4_LC,PC,GW,1,1,1.0,1.0,1
2520,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2521,B4_LC,PI,NW,1,0,1.0,0.0,0
2522,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2523,B4_LC,PI,NW,1,0,1.0,0.0,0
2524,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2525,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2526,B4_LC,PC,NAL,-1,0,1.0,-1.0,0
2527,B4_LC,PC,GW,1,1,1.0,1.0,1
2528,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2529,B4_LC,PC,GW,1,1,1.0,1.0,1
2530,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2531,B4_LC,PI,NW,1,0,0.0,1.0,1
2532,B4_LC,PC,GW,1,1,1.0,1.0,1
2533,B4_LC,PI,NW,1,0,1.0,0.0,0
2534,B4_LC,PC,GW,1,1,1.0,1.0,1
2535,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2536,B4_LC,PC,GW,1,1,1.0,1.0,1
2537,B4_LC,PC,GW,1,1,1.0,1.0,1
2538,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2539,B4_LC,PC,NAL,-1,0,1.0,-1.0,0
2540,B4_LC,PC,GW,1,1,1.0,1.0,1
2541,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2542,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2543,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2544,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2545,B4_LC,PI,NW,1,0,0.0,1.0,1
2546,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2547,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2548,B4_LC,PI,NW,1,0,0.0,1.0,1
2549,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2550,B4_LC,PI,NW,1,0,1.0,0.0,0
2551,B4_LC,PI,NW,1,0,1.0,0.0,0
2552,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2553,B4_LC,PC,NAL,-1,0,1.0,-1.0,0
2554,B4_LC,PC,NAL,-1,0,1.0,-1.0,0
2555,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2556,B4_LC,PC,GW,1,1,1.0,1.0,1
2557,B4_LC,PC,GW,1,1,1.0,1.0,1
2558,B4_LC,PC,NAL,-1,0,1.0,-1.0,0
2559,B4_LC,PC,GW,1,1,1.0,1.0,1
2560,B4_LC,PC,GW,1,1,1.0,1.0,1
2561,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2562,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2563,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2564,B4_LC,PI,NW,1,0,0.0,1.0,1
2565,B4_LC,PC,GW,1,1,1.0,1.0,1
2566,B4_LC,PI,NW,1,0,1.0,0.0,0
2567,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2568,B4_LC,PI,NW,1,0,0.0,1.0,1
2569,B4_LC,PC,GW,1,1,1.0,1.0,1
2570,B4_LC,PI,NW,1,0,1.0,0.0,0
2571,B4_LC,PC,GW,1,1,1.0,1.0,1
2572,B4_LC,PC,GW,1,1,1.0,1.0,1
2573,B4_LC,PC,GW,1,1,1.0,1.0,1
2574,B4_LC,PC,GW,1,1,1.0,1.0,1
2575,B4_LC,PC,GW,1,1,1.0,1.0,1
2576,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2577,B4_LC,PC,GW,1,1,1.0,1.0,1
2578,B4_LC,PI,GAL,-1,1,0.0,-1.0,0
2579,B4_LC,PC,NAL,-1,0,1.0,-1.0,0
2580,B4_LC,PC,NAL,-1,0,1.0,-1.0,0
2581,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2582,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2583,B4_LC,PI,NW,1,0,1.0,0.0,0
2584,B4_LC,PC,NAL,-1,0,1.0,-1.0,0
2585,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2586,B4_LC,PC,GW,1,1,1.0,1.0,1
2587,B4_LC,PI,NW,1,0,0.0,1.0,1
2588,B4_LC,PC,GW,1,1,1.0,1.0,1
2589,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2590,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2591,B4_LC,PC,GW,1,1,1.0,1.0,1
2592,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2593,B4_LC,PC,GW,1,1,1.0,1.0,1
2594,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2595,B4_LC,PC,GW,1,1,1.0,1.0,1
2596,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2597,B4_LC,PI,GAL,-1,1,0.0,-1.0,0
2598,B4_LC,PC,GW,1,1,1.0,1.0,1
2599,B4_LC,PC,GW,1,1,0.0,0.0,0
2600,B4_LC,PC,GW,1,1,1.0,1.0,1
2601,B4_LC,PI,NW,1,0,1.0,0.0,0
2602,B4_LC,PI,NW,1,0,1.0,0.0,0
2603,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2604,B4_LC,PI,NW,1,0,0.0,1.0,1
2605,B4_LC,PC,GW,1,1,1.0,1.0,1
2606,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2607,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2608,B4_LC,PC,GW,1,1,1.0,1.0,1
2609,B4_LC,PI,NW,1,0,0.0,1.0,1
2610,B4_LC,PC,GW,1,1,1.0,1.0,1
2611,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2612,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2613,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2614,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2615,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2616,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2617,B4_LC,PI,GAL,-1,1,0.0,-1.0,0
2618,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2619,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2620,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2621,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2622,B4_LC,PC,NAL,-1,0,1.0,-1.0,0
2623,B4_LC,PC,NAL,-1,0,1.0,-1.0,0
2624,B4_LC,PI,NW,1,0,1.0,0.0,0
2625,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2626,B4_LC,PC,GW,1,1,1.0,1.0,1
2627,B4_LC,PC,GW,1,1,1.0,1.0,1
2628,B4_LC,PI,GAL,-1,1,0.0,-1.0,0
2629,B4_LC,PC,GW,1,1,1.0,1.0,1
2630,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2631,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2632,B4_LC,PC,GW,1,1,1.0,1.0,1
2633,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2634,B4_LC,PC,GW,1,1,1.0,1.0,1
2635,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2636,B4_LC,PC,GW,1,1,1.0,1.0,1
2637,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2638,B4_LC,PC,NAL,-1,0,1.0,-1.0,0
2639,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2640,B4_LC,PI,NW,1,0,0.0,1.0,1
2641,B4_LC,PC,GW,1,1,1.0,1.0,1
2642,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2643,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2644,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2645,B4_LC,PC,GW,1,1,1.0,1.0,1
2646,B4_LC,PI,GAL,-1,1,0.0,-1.0,0
2647,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2648,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2649,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2650,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2651,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2652,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2653,B4_LC,PC,GW,1,1,1.0,1.0,1
2654,B4_LC,PC,GW,1,1,1.0,1.0,1
2655,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2656,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2657,B4_LC,PC,GW,1,1,1.0,1.0,1
2658,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2659,B4_LC,PI,NW,1,0,0.0,1.0,1
2660,B4_LC,PC,GW,1,1,1.0,1.0,1
2661,B4_LC,PC,GW,1,1,1.0,1.0,1
2662,B4_LC,PC,GW,1,1,1.0,1.0,1
2663,B4_LC,PC,GW,1,1,1.0,1.0,1
2664,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2665,B4_LC,PC,GW,1,1,1.0,1.0,1
2666,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2667,B4_LC,PC,GW,1,1,1.0,1.0,1
2668,B4_LC,PC,GW,1,1,1.0,1.0,1
2669,B4_LC,PI,NW,1,0,1.0,0.0,0
2670,B4_LC,PI,NW,1,0,1.0,0.0,0
2671,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2672,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2673,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2674,B4_LC,PI,NW,1,0,1.0,0.0,0
2675,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2676,B4_LC,PC,GW,1,1,1.0,1.0,1
2677,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2678,B4_LC,PI,NW,1,0,1.0,0.0,0
2679,B4_LC,PC,GW,1,1,1.0,1.0,1
2680,B4_LC,PI,NW,1,0,0.0,1.0,1
2681,B4_LC,PC,NAL,-1,0,1.0,-1.0,0
2682,B4_LC,PI,NW,1,0,0.0,1.0,1
2683,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2684,B4_LC,PC,NAL,-1,0,1.0,-1.0,0
2685,B4_LC,PC,GW,1,1,1.0,1.0,1
2686,B4_LC,PC,NAL,-1,0,1.0,-1.0,0
2687,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2688,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2689,B4_LC,PI,NW,1,0,1.0,0.0,0
2690,B4_LC,PI,NW,1,0,0.0,1.0,1
2691,B4_LC,PC,GW,1,1,0.0,0.0,0
2692,B4_LC,PC,GW,1,1,0.0,0.0,0
2693,B4_LC,PI,NW,1,0,0.0,1.0,1
2694,B4_LC,PI,NW,1,0,1.0,0.0,0
2695,B4_LC,PI,NW,1,0,0.0,1.0,1
2696,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2697,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2698,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2699,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2700,B4_LC,PI,NW,1,0,0.0,1.0,1
2701,B4_LC,PC,GW,1,1,0.0,0.0,0
2702,B4_LC,PC,GW,1,1,1.0,1.0,1
2703,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2704,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2705,B4_LC,PC,GW,1,1,1.0,1.0,1
2706,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2707,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2708,B4_LC,PC,NAL,-1,0,1.0,-1.0,0
2709,B4_LC,PC,GW,1,1,1.0,1.0,1
2710,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2711,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2712,B4_LC,PI,GAL,-1,1,0.0,-1.0,0
2713,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2714,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2715,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2716,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2717,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2718,B4_LC,PC,GW,1,1,1.0,1.0,1
2719,B4_LC,PI,NW,1,0,0.0,1.0,1
2720,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2721,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2722,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2723,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2724,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2725,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2726,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2727,B4_LC,PC,GW,1,1,1.0,1.0,1
2728,B4_LC,PC,GW,1,1,1.0,1.0,1
2729,B4_LC,PC,GW,1,1,1.0,1.0,1
2730,B4_LC,PC,GW,1,1,1.0,1.0,1
2731,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2732,B4_LC,PC,NAL,-1,0,1.0,-1.0,0
2733,B4_LC,PC,NAL,-1,0,1.0,-1.0,0
2734,B4_LC,PC,GW,1,1,1.0,1.0,1
2735,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2736,B4_LC,PI,GAL,-1,1,0.0,-1.0,0
2737,B4_LC,PI,NW,1,0,0.0,1.0,1
2738,B4_LC,PC,GW,1,1,1.0,1.0,1
2739,B4_LC,PI,NW,1,0,1.0,0.0,0
2740,B4_LC,PC,GW,1,1,1.0,1.0,1
2741,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2742,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2743,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2744,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2745,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2746,B4_LC,PC,GW,1,1,1.0,1.0,1
2747,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2748,B4_LC,PC,GW,1,1,1.0,1.0,1
2749,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2750,B4_LC,PI,NW,1,0,0.0,1.0,1
2751,B4_LC,PC,GW,1,1,1.0,1.0,1
2752,B4_LC,PC,GW,1,1,1.0,1.0,1
2753,B4_LC,PI,NW,1,0,0.0,1.0,1
2754,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2755,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2756,B4_LC,PC,NAL,-1,0,1.0,-1.0,0
2757,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2758,B4_LC,PC,GW,1,1,1.0,1.0,1
2759,B4_LC,PC,NAL,-1,0,1.0,-1.0,0
2760,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2761,B4_LC,PC,GW,1,1,1.0,1.0,1
2762,B4_LC,PC,GW,1,1,1.0,1.0,1
2763,B4_LC,PC,GW,1,1,1.0,1.0,1
2764,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2765,B4_LC,PC,GW,1,1,1.0,1.0,1
2766,B4_LC,PC,GW,1,1,1.0,1.0,1
2767,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2768,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2769,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2770,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2771,B4_LC,PC,GW,1,1,1.0,1.0,1
2772,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2773,B4_LC,PC,GW,1,1,1.0,1.0,1
2774,B4_LC,PC,NAL,-1,0,1.0,-1.0,0
2775,B4_LC,PC,GW,1,1,1.0,1.0,1
2776,B4_LC,PI,GAL,-1,1,0.0,-1.0,0
2777,B4_LC,PC,GW,1,1,1.0,1.0,1
2778,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2779,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2780,B4_LC,PC,GW,1,1,1.0,1.0,1
2781,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2782,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2783,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2784,B4_LC,PC,GW,1,1,1.0,1.0,1
2785,B4_LC,PC,GW,1,1,1.0,1.0,1
2786,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2787,B4_LC,PI,NW,1,0,0.0,1.0,1
2788,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2789,B4_LC,PI,NW,1,0,1.0,0.0,0
2790,B4_LC,PI,GAL,-1,1,0.0,-1.0,0
2791,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2792,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2793,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2794,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2795,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2796,B4_LC,PI,NW,1,0,1.0,0.0,0
2797,B4_LC,PC,NAL,-1,0,0.0,0.0,1
2798,B4_LC,PC,GW,1,1,1.0,1.0,1
2799,B4_LC,PI,NW,1,0,0.0,1.0,1
2800,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2801,B4_LC,PI,NW,1,0,0.0,1.0,1
2802,B4_LC,PC,GW,1,1,1.0,1.0,1
2803,B4_LC,PI,NW,1,0,1.0,0.0,0
2804,B4_LC,PI,NW,1,0,1.0,0.0,0
2805,B4_LC,PC,NAL,-1,0,1.0,-1.0,0
2806,B4_LC,PC,GW,1,1,1.0,1.0,1
2807,B4_LC,PC,GW,1,1,1.0,1.0,1
2808,B4_LC,PI,GAL,-1,1,1.0,0.0,1
2809,B4_LC,PC,NAL,-1,0,0.0,0.0,1
